page_id,page_name,type,type_sub,page_url,politician_name,party,chamber,state,district_rep,main_page,post_count
475549362567960,Conservative Review,media,website,https://www.facebook.com/475549362567960,,,,,,,
307188559330028,Cold Dead Hands,group,,https://www.facebook.com/colddeadhands,,,,,,,
36400348187,Glenn Beck,figure,journalist,https://www.facebook.com/GlennBeck,,,,,,,
184859785026060,Faith Family America,media,website,https://www.facebook.com/faithfamilyamerica,,,,,,,
114288853688,NBC Nightly News with Lester Holt,media,tv,https://www.facebook.com/nbcnightlynews,,,,,,,
109200595768753,The Christian Left,group,,https://www.facebook.com/TheChristianLeft,,,,,,,
192518057471204,Anti-Republican Crusaders,group,,https://www.facebook.com/Anti.Republican.Crusaders,,,,,,,
200137333331078,ThinkProgress,media,website,https://www.facebook.com/thinkprogress,,,,,,,
7962048097,GQ,media,magazine,https://www.facebook.com/gq,,,,,,,
114114045339706,Hardball with Chris Matthews,media,tv,https://www.facebook.com/hardball,,,,,,,
7292655492,MoveOn.org,group,,https://www.facebook.com/moveon,,,,,,,
18356341358,ABC15 Arizona,media,tv,https://www.facebook.com/ABC15,,,,,,,
135665053303678,Eagle Rising,media,website,https://www.facebook.com/theEagleisRising,,,,,,,
210277954204,The Young Turks,media,website,https://www.facebook.com/TheYoungTurks,,,,,,,
10128918116,Gavin Newsom,figure,politician,https://www.facebook.com/GavinNewsom,,,,,,,
1081327175240230,Trump Fan Network,group,,https://www.facebook.com/TrumpFanNetWork,,,,,,,
438956182828623,The Rachel Maddow Fan Page.,group,,https://www.facebook.com/RachelMaddowFans,,,,,,,
240984512605919,Teanderthal Party,group,,https://www.facebook.com/Teanderthal,,,,,,,
219195584894557,The People's Voice,media,website,https://www.facebook.com/thepeoplesvoicetv,,,,,,,
721683147909323,The New Resistance,group,,https://www.facebook.com/conservativeresistance,,,,,,,
591402597574018,Tell Me Now,media,website,https://www.facebook.com/tellmenownews,,,,,,,
240944029279128,Jill Stein,figure,politician,https://www.facebook.com/drjillstein,,,,,,,
545775132233909,The Late Show with Stephen Colbert,media,tv,https://www.facebook.com/colbertlateshow,,,,,,,
116727628853,RedFlag News,media,website,https://www.facebook.com/redflagnews,,,,,,,
49370991732,Mark Kaye,figure,journalist,https://www.facebook.com/markkayefans,,,,,,,
529525930430284,Your Nation,media,website,https://www.facebook.com/yournationorg,,,,,,,
21472760578,C-SPAN,media,tv,https://www.facebook.com/CSPAN,,,,,,,
370328643059107,1 Million Strong For Hillary Clinton in 2016,group,,https://www.facebook.com/hillaryclintonin2016,,,,,,,
268914272540,New York Daily News,media,website,https://www.facebook.com/NYDailyNews,,,,,,,
123192635089,Republican National Committee,group,,https://www.facebook.com/GOP,,,,,,,
368004436727923,"Donald Trump, The Political Movement",group,,https://www.facebook.com/TrumpPoliticalMovement,,,,,,,
21898300328,BuzzFeed,media,website,https://www.facebook.com/BuzzFeed,,,,,,,
152308008195941,FreakOutNation,media,website,https://www.facebook.com/FreakOutNation,,,,,,,
359591544295,Joe the Plumber,figure,journalist,https://www.facebook.com/TheRealJoethePlumber,,,,,,,
190759221080032,Anonymous,group,,https://www.facebook.com/ArmyAnonymous,,,,,,,
879307625456770,Daily News Bin,media,website,https://www.facebook.com/dailynewsbin,,,,,,,
259536274080316,Go Left,group,,https://www.facebook.com/GoLeftEveryone,,,,,,,
43659862830,Roland Martin,figure,journalist,https://www.facebook.com/rolandsmartinfanpage,,,,,,,
414280728767306,Right Side Broadcasting,media,tv,https://www.facebook.com/rightsidebroadcasting,,,,,,,
513813158657249,Mad World News,media,website,https://www.facebook.com/MadWorldNewsCorp,,,,,,,
319569361390023,Twitchy,media,website,https://www.facebook.com/TeamTwitchy,,,,,,,
35994014410,The Washington Times,media,newspaper,https://www.facebook.com/TheWashingtonTimes,,,,,,,
1374461649456920,Greenville Gazette,media,newspaper,https://www.facebook.com/GreenvilleGazetteNews,,,,,,,
174742062548592,Mic,media,website,https://www.facebook.com/MicMedia,,,,,,,
1485438831785540,Real Progressives,group,,https://www.facebook.com/RealProgressive,,,,,,,
868219436604578,Tomi Lahren,figure,journalist,https://www.facebook.com/TomiLahren,,,,,,,
262410953776439,American's Who Stand For America,media,website,https://www.facebook.com/CDVanskiver,,,,,,,
124016042296,Ted Nugent,others,,https://www.facebook.com/tednugent,,,,,,,
62507427296,Bill Maher,figure,journalist,https://www.facebook.com/Maher,,,,,,,
8303218826,Jeff Dunham,others,,https://www.facebook.com/JeffDunham,,,,,,,
765017020180136,Hillary Clinton 2016,figure,politician,https://www.facebook.com/4hillary2016,,,,,,,
310937177514,Unofficial: TEAM HILLARY CLINTON,group,,https://www.facebook.com/TeamHillaryClinton,,,,,,,
10664530778,Rolling Stone,media,magazine,https://www.facebook.com/RollingStone,,,,,,,
167847008004,Noticias Telemundo,media,website,https://www.facebook.com/NoticiasTelemundo,,,,,,,
160288360552,Fox 11 Los Angeles,media,tv,https://www.facebook.com/fox11la,,,,,,,
8304333127,The Wall Street Journal,media,newspaper,https://www.facebook.com/wsj,,,,,,,
29259828486,The Atlantic,media,magazine,https://www.facebook.com/TheAtlantic,,,,,,,
334162806080,Bob The Wonder Poodle,group,,https://www.facebook.com/BobTheWonderPoodle,,,,,,,
133352176797969,The Comical Conservative,group,,https://www.facebook.com/TheComicalConservative,,,,,,,
256566055895,Paula Priesse,figure,journalist,https://www.facebook.com/PaulaPriesse,,,,,,,
156720204453023,The Anti-Media,media,website,https://www.facebook.com/TheAntiMedia,,,,,,,
341163402640457,NowThis,media,website,https://www.facebook.com/NowThisNews,,,,,,,
129255907131113,NumbersUSA,group,,https://www.facebook.com/numbersusa,,,,,,,
231919626926856,Criminalize conservatism,group,,https://www.facebook.com/CriminalizeConservatism,,,,,,,
394446677425989,The New Revolution,media,website,https://www.facebook.com/thenewrevolution2015,,,,,,,
1089660871073240,Overpasses For America,group,,https://www.facebook.com/OverpassesForAmerica2,,,,,,,
165284543530775,We can end abortion,group,,https://www.facebook.com/165284543530775,,,,,,,
253645602134,Boycott Rush Limbaugh's Sponsors to SHUT HIM DOWN.,group,,https://www.facebook.com/253645602134,,,,,,,
18793419640,CNN International,media,tv,https://www.facebook.com/cnninternational,,,,,,,
201956993160690,MRCTV,media,website,https://www.facebook.com/mrctv,,,,,,,
195768000454891,Raising Red,media,website,https://www.facebook.com/ConservativeHeadline,,,,,,,
131004177063779,America Secede or Die,group,,https://www.facebook.com/iloveamericaaaaaa,,,,,,,
14516439825,New York Magazine,media,magazine,https://www.facebook.com/NewYorkMag,,,,,,,
1578660905749110,Hillary For Prison 2016,group,,https://www.facebook.com/HillaryForPrison16,,,,,,,
5633824547,FreedomWorks,group,,https://www.facebook.com/FreedomWorks,,,,,,,
158352134203230,moviepilot.com,media,website,https://www.facebook.com/moviepilotdotcom,,,,,,,
312383761871,"Mrs. Betty Bowers, America's Best Christian",others,,https://www.facebook.com/312383761871,,,,,,,
140254320968,Tim Wise,figure,journalist,https://www.facebook.com/timjacobwise,,,,,,,
359772106595,Primer Impacto,media,tv,https://www.facebook.com/PrimerImpactoUnivision,,,,,,,
114945745226947,The Last Word With Lawrence O'Donnell,media,tv,https://www.facebook.com/thelastword,,,,,,,
34521916336,Brent Bozell,figure,journalist,https://www.facebook.com/brentbozell,,,,,,,
10716057521,THE WEEK,media,magazine,https://www.facebook.com/theweek,,,,,,,
67959238836,WPLG Local 10 / Local10.com,media,tv,https://www.facebook.com/WPLGLocal10,,,,,,,
338263012624,"God, Guns, Freedom and the American Way",group,,https://www.facebook.com/GGFTAW,,,,,,,
60447222345,Political Humor,media,website,https://www.facebook.com/politicalhumor,,,,,,,
228565633877379,Wayne Dupree Show,media,tv,https://www.facebook.com/WayneDupreeShow,,,,,,,
139398939438430,Left Action,group,,https://www.facebook.com/LeftAction,,,,,,,
214832449817,ABC World News Tonight with David Muir,media,tv,https://www.facebook.com/WorldNewsTonight,,,,,,,
374111579728,Washington Post Politics,media,newspaper,https://www.facebook.com/washingtonpostpolitics,,,,,,,
7833534974,Florida Democratic Party,group,,https://www.facebook.com/FlaDems,,,,,,,
176999952314969,The New York Times Opinion Section,media,newspaper,https://www.facebook.com/nytopinion,,,,,,,
240822886041144,Don't Tread On Me,group,,https://www.facebook.com/donttreadonamerica,,,,,,,
5863113009,Los Angeles Times,media,newspaper,https://www.facebook.com/latimes,,,,,,,
16307558831,Mark Levin,figure,journalist,https://www.facebook.com/marklevinshow,,,,,,,
451151401602780,The Alex Jones Channel,figure,journalist,https://www.facebook.com/TheAlexJonesChannel,,,,,,,
97212224368,CNBC,media,tv,https://www.facebook.com/cnbc,,,,,,,
523943624350521,The voice of the people,group,,https://www.facebook.com/exposethetruthtoday,,,,,,,
208763874023,Barracuda Brigade,figure,journalist,https://www.facebook.com/BarracudaBrigade,,,,,,,
199098633470668,The LAD Bible,media,website,https://www.facebook.com/LADbible,,,,,,,
395952163902381,Hillary HQ,figure,politician,https://www.facebook.com/HillaryHQ,,,,,,,
117383481635060,Kevin Sorbo Official Facebook Page,others,,https://www.facebook.com/KevinSorbo,,,,,,,
160389977329803,ATTN:,media,website,https://www.facebook.com/attn,,,,,,,
157750900979288,God,group,,https://www.facebook.com/TheGoodLordAbove,,,,,,,
35590531315,NaturalNews.com,media,website,https://www.facebook.com/HealthRanger,,,,,,,
106313546083516,The Steve Sanchez Show,media,radio,https://www.facebook.com/TheSteveSanchezShow,,,,,,,
193266897438,Pamela Geller,figure,journalist,https://www.facebook.com/pamelageller,,,,,,,
153213781413350,HuffPost Women,media,website,https://www.facebook.com/HuffPostWomen,,,,,,,
122560544447547,Someecards,media,website,https://www.facebook.com/someecards,,,,,,,
551987771496911,Forward Progressives,group,,https://www.facebook.com/ForwardProgressives,,,,,,,
300719666712627,Moms Demand Action for Gun Sense in America,group,,https://www.facebook.com/MomsDemandAction,,,,,,,
164665060214766,Sky News,media,tv,https://www.facebook.com/skynews,,,,,,,
172530812092,FOX 4 News,media,tv,https://www.facebook.com/Fox4DFW,,,,,,,
100503403440061,Democrats Organizing For America,group,,https://www.facebook.com/DemocratsOrganizingForAmerica,,,,,,,
114050161948682,Reuters,media,newspaper,https://www.facebook.com/Reuters,,,,,,,
235852889908002,VICE News,media,website,https://www.facebook.com/vicenews,,,,,,,
10606591490,TIME,media,magazine,https://www.facebook.com/time,,,,,,,
140647865392,CBN News,media,tv,https://www.facebook.com/cbnnews,,,,,,,
153005644864469,All In with Chris Hayes,media,tv,https://www.facebook.com/allinwithchris,,,,,,,
120680396518,Salon,media,website,https://www.facebook.com/salon,,,,,,,
164305410295882,Daily Mail,media,newspaper,https://www.facebook.com/DailyMail,,,,,,,
171133359591663,Rickey Smiley Official FanPage,others,,https://www.facebook.com/RickeySmileyOfficialFanPage,,,,,,,
21626405048,Kid Rock,others,,https://www.facebook.com/kidrock,,,,,,,
352587308165634,Political Correctness Gone Wild,group,,https://www.facebook.com/PoliticalCorrectnessGoneWild,,,,,,,
7040724713,Yahoo,media,website,https://www.facebook.com/yahoo,,,,,,,
309798029121030,Everytown for Gun Safety,group,,https://www.facebook.com/Everytown,,,,,,,
532854420074062,Faves USA,media,website,https://www.facebook.com/532854420074062,,,,,,,
115099421882868,Bette Midler,others,,https://www.facebook.com/BetteMidler,,,,,,,
408250066356,Bill O'Reilly,figure,journalist,https://www.facebook.com/billoreillyfnc,,,,,,,
49940376408,MSN,media,website,https://www.facebook.com/msn,,,,,,,
106004666100932,Perry Stone Ministries,group,,https://www.facebook.com/perrystonevoe,,,,,,,
21124264380,Trina,others,,https://www.facebook.com/trinarockstarr,,,,,,,
295479040495545,This Week,media,tv,https://www.facebook.com/ThisWeekABC,,,,,,,
39442131319,FOX 5 / Fox5NY.com,media,tv,https://www.facebook.com/FOX5NY,,,,,,,
451075468389015,Donald Trump For President,group,,https://www.facebook.com/donaldtrumppresident,,,,,,,
380516878697366,Madam President,group,,https://www.facebook.com/MadamPresident16,,,,,,,
20446254070,Business Insider,media,website,https://www.facebook.com/businessinsider,,,,,,,
568982666502934,America's Freedom Fighters,media,website,https://www.facebook.com/AmericasFreedomFighters,,,,,,,
358168880614,The New Civil Rights Movement,media,website,https://www.facebook.com/358168880614,,,,,,,
128334087241432,Todd Starnes,figure,journalist,https://www.facebook.com/ToddStarnesFNC,,,,,,,
101165966152,AFL-CIO,group,,https://www.facebook.com/aflcio,,,,,,,
265719336797086,Too Informed To Vote Republican,group,,https://www.facebook.com/TooInformed,,,,,,,
811531288908785,Daily Headlines,media,website,https://www.facebook.com/DHeadlines,,,,,,,
159499837454214,Rude and Rotten Republicans,group,,https://www.facebook.com/RudeAndRottenRepubs,,,,,,,
19750633611,FactCheck.org,media,website,https://www.facebook.com/factcheck.org,,,,,,,
67299922445,The FOX Nation,media,tv,https://www.facebook.com/TheFOXNation,,,,,,,
516676641828189,Hillary Clinton in 2016,group,,https://www.facebook.com/hillaryclinton16,,,,,,,
1471162443107170,StreetArtGlobe,others,,https://www.facebook.com/streetartglobe,,,,,,,
75928194876,TheGrio,media,website,https://www.facebook.com/theGrio,,,,,,,
138442296229429,Telling Donald Trump He's Full of Crap (by LeftAction.com),group,,https://www.facebook.com/TrumpIsFullOfCrap,,,,,,,
71179904752,The Inquisitr,media,website,https://www.facebook.com/theinquisitr,,,,,,,
10018702564,HuffPost Black Voices,media,website,https://www.facebook.com/blackvoicesdotcom,,,,,,,
149475666523,The View,media,tv,https://www.facebook.com/TheView,,,,,,,
107546629279454,TRUNEWS,media,website,https://www.facebook.com/trunews,,,,,,,
129930197818,Michael Baisden Live,media,tv,https://www.facebook.com/michaelbaisdenlive,,,,,,,
253968658003230,Worldstar Hip Hop,media,website,https://www.facebook.com/worldstarhiphop,,,,,,,
6622931938,Channel 4 News,media,tv,https://www.facebook.com/Channel4News,,,,,,,
208421665712,TMZ,media,tv,https://www.facebook.com/TMZ,,,,,,,
203805062990264,Ben Shapiro,figure,journalist,https://www.facebook.com/203805062990264,,,,,,,
134176153323755,Left Wing Nation,media,website,https://www.facebook.com/leftwingnation.org,,,,,,,
154672041747,Right Wing Watch,group,,https://www.facebook.com/rightwingwatch,,,,,,,
358801027537350,One Liberal's SLANT on Politics,group,,https://www.facebook.com/OneLiberalsSlantOnPolitics,,,,,,,
6013004059,The Economist,media,magazine,https://www.facebook.com/TheEconomist,,,,,,,
1591828521031830,The Conservative Update,media,website,https://www.facebook.com/conservativeupdate,,,,,,,
18807449704,Mashable,media,website,https://www.facebook.com/mashable,,,,,,,
19003252165,Hillary Clinton Supporters,group,,https://www.facebook.com/PresHillaryClinton,,,,,,,
116548701336,UPROXX,media,website,https://www.facebook.com/UPROXX,,,,,,,
103708747870,Meet the Press,media,tv,https://www.facebook.com/MeetThePress,,,,,,,
1439042583002670,ClickHole,media,website,https://www.facebook.com/clickhole,,,,,,,
106547192707583,RedState,media,website,https://www.facebook.com/RedStateBlog,,,,,,,
114896831960040,WorldTruth.TV,media,tv,https://www.facebook.com/WorldTruthTV,,,,,,,
6651543066,CNNMoney,media,tv,https://www.facebook.com/cnnmoney,,,,,,,
142125212473533,Mr. Conservative,media,website,https://www.facebook.com/conservativegroup,,,,,,,
140964492685424,Rand Paul 2016,figure,politician,https://www.facebook.com/Rand2016,,,,,,,
1645816202305250,The People For Bernie Sanders 2016,group,,https://www.facebook.com/PeopleForBernie,,,,,,,
38245492451,ABC7,media,tv,https://www.facebook.com/ABC7,,,,,,,
326683984410,RT,media,tv,https://www.facebook.com/RTnews,,,,,,,
120745732681,Ivanka Trump,figure,politician,https://www.facebook.com/IvankaTrump,,,,,,,
17548474116,Reason Magazine,media,magazine,https://www.facebook.com/Reason.Magazine,,,,,,,
18343191100,Newsweek,media,magazine,https://www.facebook.com/Newsweek,,,,,,,
420776631313347,The 47ers,media,website,https://www.facebook.com/TheFortySeveners,,,,,,,
353967728021064,Liberals Unite,media,website,https://www.facebook.com/Liberals.Unite.today,,,,,,,
475763235822198,New Day,media,tv,https://www.facebook.com/NewDay,,,,,,,
644891892279936,End The Fed,group,,https://www.facebook.com/endfederalreserve,,,,,,,
316057878492825,MSN News,media,website,https://www.facebook.com/MSN.News,,,,,,,
143666524748,The Telegraph,media,website,https://www.facebook.com/TELEGRAPH.CO.UK,,,,,,,
134193140910,Being Conservative,media,website,https://www.facebook.com/beingconservative,,,,,,,
6363207806,CollegeHumor,media,website,https://www.facebook.com/CollegeHumor,,,,,,,
134525006573190,Sick of the Slant - A Fair Look at the News of the Day,media,website,https://www.facebook.com/SickOfTheSlant,,,,,,,
369527829841639,Groopspeak,group,,https://www.facebook.com/groopspeak,,,,,,,
8501031021,VoteVets.org,group,,https://www.facebook.com/votevets,,,,,,,
241061082705085,snopes.com,media,website,https://www.facebook.com/snopes,,,,,,,
188355460514,Capitalism,group,,https://www.facebook.com/Capitalists,,,,,,,
142026122544366,One Nation Under God,group,,https://www.facebook.com/OneNationUnderGodUSofA,,,,,,,
423006854503882,Milo Yiannopoulos,figure,journalist,https://www.facebook.com/myiannopoulos,,,,,,,
49727872493,Fox 5 DC,media,tv,https://www.facebook.com/fox5dc,,,,,,,
43279570822,FOX 5 Atlanta,media,tv,https://www.facebook.com/fox5atlanta,,,,,,,
169676909894983,Uncle Sam's Misguided Children,media,website,https://www.facebook.com/UncleSamsMisguidedChildren.Net,,,,,,,
1558709644373140,Rare Media,media,website,https://www.facebook.com/raremedia,,,,,,,
405679386265498,The Jefferson Newsletter,media,website,https://www.facebook.com/JeffersonNewsletter,,,,,,,
1420253964879940,Revolt Against Plutocracy,group,,https://www.facebook.com/CitizensAgainstPlutocracy,,,,,,,
429101477109798,Meme GOP,media,website,https://www.facebook.com/MemeGOP,,,,,,,
167115176655082,VICE,media,magazine,https://www.facebook.com/VICE,,,,,,,
125955227438903,I love it when I wake up in the morning and Barack Obama is President.,group,,https://www.facebook.com/ILIWIWUITMABOIP,,,,,,,
302448176483395,UniteWomen.org,group,,https://www.facebook.com/UniteWomen,,,,,,,
312531385450925,The Last Great Stand,media,website,https://www.facebook.com/LastGreatStand,,,,,,,
554682674553388,The Witty Liberal,group,,https://www.facebook.com/TheWittyLiberal,,,,,,,
226821494115353,Nation In Distress,media,website,https://www.facebook.com/NationInDistress,,,,,,,
107078819420141,Ron Dwyer,figure,journalist,https://www.facebook.com/rondwyersettingtherecordstraight,,,,,,,
6851405967,CREDO Mobile,others,,https://www.facebook.com/CREDO,,,,,,,
137767151365,RT America,media,tv,https://www.facebook.com/RTAmerica,,,,,,,
381339075281438,Gary Johnson Supporters 2016,group,,https://www.facebook.com/381339075281438,,,,,,,
354522044588660,Upworthy,media,website,https://www.facebook.com/Upworthy,,,,,,,
90692553761,Morning Joe,media,tv,https://www.facebook.com/MorningJoe,,,,,,,
10498053716,Media Research Center,group,,https://www.facebook.com/mediaresearchcenter,,,,,,,
46347342434,EMILY's List,group,,https://www.facebook.com/emilyslist,,,,,,,
259955926518,Univision,media,tv,https://www.facebook.com/univision,,,,,,,
8057684437,Dick Morris,figure,journalist,https://www.facebook.com/dickmorriscom,,,,,,,
442430012490396,Circa,media,website,https://www.facebook.com/circa,,,,,,,
124538510989702,2nd Amendment,group,,https://www.facebook.com/2ndAmendmentSupporters,,,,,,,
211482380627,Disclose.tv,media,tv,https://www.facebook.com/disclosetv,,,,,,,
8934429638,Planned Parenthood Action,group,,https://www.facebook.com/PlannedParenthoodAction,,,,,,,
370870329165,Fox Carolina News,media,tv,https://www.facebook.com/foxcarolinanews,,,,,,,
289189664545158,Bradlee Dean,media,website,https://www.facebook.com/BradleeDeanSOL,,,,,,,
26423400230,TheRoot.com,media,website,https://www.facebook.com/theRoot,,,,,,,
42324160403,BET,media,tv,https://www.facebook.com/BET,,,,,,,
24718773587,Sarah Palin,figure,politician,https://www.facebook.com/sarahpalin,,,,,,,
254541051349349,My Favorite Gun,group,,https://www.facebook.com/MyfavoriteGun,,,,,,,
215148520550,Patriot Update,media,website,https://www.facebook.com/patriotupdate,,,,,,,
197843195004,Democrats Abroad,group,,https://www.facebook.com/DemsAbroad,,,,,,,
111627345541631,Stand With Arizona (and Against Illegal Immigration),group,,https://www.facebook.com/StandWithArizona,,,,,,,
106368016062691,Rick Joyner,figure,journalist,https://www.facebook.com/RickJoyner.MorningStar,,,,,,,
96623207231,NBC10 Philadelphia,media,tv,https://www.facebook.com/nbcphiladelphia,,,,,,,
17414523278,Democracy Now!,media,tv,https://www.facebook.com/democracynow,,,,,,,
702815073143116,Rebirth of Freedom,media,website,https://www.facebook.com/rebirthoffreedom.org,,,,,,,
815662028528813,The Peak,media,tv,https://www.facebook.com/ThePeakVideo,,,,,,,
689907071131476,The New York Times Politics and Washington,media,newspaper,https://www.facebook.com/nytpolitics,,,,,,,
1515278958697120,"Mindy Fischer, Writer",figure,journalist,https://www.facebook.com/BuczchicMindy,,,,,,,
316913578439861,Abolish The IRS,group,,https://www.facebook.com/BreakUpIRS,,,,,,,
123061011213236,Unbiased America,media,website,https://www.facebook.com/UnbiasedAmerica,,,,,,,
22067606728,Allen West,figure,politician,https://www.facebook.com/AllenBWest,,,,,,,
207770190801,Judge Andrew Napolitano,figure,journalist,https://www.facebook.com/JudgeNapolitano,,,,,,,
34407447433,Jezebel,media,website,https://www.facebook.com/Jezebel,,,,,,,
136764599915,The Ring of Fire,media,website,https://www.facebook.com/RingofFireRadio,,,,,,,
17108852506,AlterNet,media,website,https://www.facebook.com/AlterNetNews,,,,,,,
128015890542670,Yahoo Finance,media,website,https://www.facebook.com/yahoofinance,,,,,,,
236123223432862,Bernie Or Bust The DNC,group,,https://www.facebook.com/BernieOrBustTheDNC,,,,,,,
8719774366,Complex,media,website,https://www.facebook.com/complex,,,,,,,
249903348378912,Obama Makes Me Puke,group,,https://www.facebook.com/Obamapuke,,,,,,,
277613075615568,Mint Press News,media,website,https://www.facebook.com/MintpressNewsMPN,,,,,,,
142868065759441,The Revolution,media,website,https://www.facebook.com/BrushFires,,,,,,,
304981108326,Join the Coffee Party Movement,group,,https://www.facebook.com/coffeeparty,,,,,,,
5637143257,The Boston Globe,media,newspaper,https://www.facebook.com/globe,,,,,,,
754734577940325,Disdain for Plebs,media,website,https://www.facebook.com/DisdainForPlebs,,,,,,,
619459291436461,The Intercept,media,website,https://www.facebook.com/theinterceptflm,,,,,,,
383594785008126,Ann Romney Fan Site,group,,https://www.facebook.com/FirstLadyAnnRomney,,,,,,,
407577195956039,America Needs a Truthful president,group,,https://www.facebook.com/AmericaNeedsATruthfulPresident,,,,,,,
99881661864,Telemundo,media,tv,https://www.facebook.com/Telemundo,,,,,,,
456740217686384,Guardian US,media,newspaper,https://www.facebook.com/GuardianUs,,,,,,,
32109457015,CommonDreams,group,,https://www.facebook.com/commondreams.org,,,,,,,
333712010138815,Stacey Dash,others,,https://www.facebook.com/OfficiallyStaceyDash,,,,,,,
49651563727,Live Action,group,,https://www.facebook.com/liveaction,,,,,,,
59306617060,Good Morning America,media,tv,https://www.facebook.com/GoodMorningAmerica,,,,,,,
618786471475708,BuzzFeed News,media,website,https://www.facebook.com/BuzzFeedNews,,,,,,,
769354053132340,American Patriot Daily News Network,media,website,https://www.facebook.com/AmericanPatriotDailyNews,,,,,,,
300455573433044,Britain First,group,,https://www.facebook.com/OfficialBritainFirst,,,,,,,
93228695778,Tea Party Patriots,group,,https://www.facebook.com/teapartypatriots,,,,,,,
30116744273,WKYC Channel 3 - Cleveland,media,tv,https://www.facebook.com/WKYC.Channel3,,,,,,,
48990004850,Republican Party of Wisconsin,group,,https://www.facebook.com/wisgop,,,,,,,
1458819194388310,Russia Insider,media,website,https://www.facebook.com/RussiaInsider,,,,,,,
18943096862,Lizzy the Lezzy,group,,https://www.facebook.com/LizzyTheLezzy,,,,,,,
339226922847416,AWM America,media,website,https://www.facebook.com/AWMAmerica,,,,,,,
55326701544,WFAA-TV,media,tv,https://www.facebook.com/wfaachannel8,,,,,,,
1050515274971130,Never Trump,group,,https://www.facebook.com/nevertrump16,,,,,,,
9324910069,National Republican Senatorial Committee (NRSC),group,,https://www.facebook.com/nrsc,,,,,,,
365084476836621,Fox & Friends First,media,tv,https://www.facebook.com/FoxFriendsFirst,,,,,,,
112325855474892,Speak Up For Education and Kids,group,,https://www.facebook.com/speakupforkids,,,,,,,
58718055772,Michael Savage-Fan Made Page,group,,https://www.facebook.com/MichaelSavageFanPage,,,,,,,
347980278556458,Vietnam Veterans for Obama,group,,https://www.facebook.com/obamavets,,,,,,,
70072372362,HuffPost Entertainment,media,website,https://www.facebook.com/HuffPostEntertainment,,,,,,,
20946638799,The Dallas Morning News,media,website,https://www.facebook.com/dallasmorningnews,,,,,,,
273863336077899,Doomsday Economy,media,website,https://www.facebook.com/DoomsdayEconomy,,,,,,,
325524940890586,A Libertarian Future,media,website,https://www.facebook.com/ALibertarianFuture,,,,,,,
596635807026540,Stop Hillary In 2016,group,,https://www.facebook.com/StopHillaryIn2016,,,,,,,
86518833689,We Are Change,group,,https://www.facebook.com/WeAreChange.org,,,,,,,
1457565357799100,Rare News,media,website,https://www.facebook.com/RareNewsPage,,,,,,,
203055485347,FOX 26 Houston,media,tv,https://www.facebook.com/fox26houston,,,,,,,
39723237897,NRA News,media,tv,https://www.facebook.com/NRANews,,,,,,,
479687202044787,DeadState,media,website,https://www.facebook.com/deadstate.org,,,,,,,
168744703121,FOX25 News,media,tv,https://www.facebook.com/fox25news,,,,,,,
18813753280,Human Rights Campaign,group,,https://www.facebook.com/humanrightscampaign,,,,,,,
80562389320,NARAL Pro-Choice America,group,,https://www.facebook.com/naralprochoiceamerica,,,,,,,
570092813023833,Matt Walsh,figure,journalist,https://www.facebook.com/MattWalshBlog,,,,,,,
131149920304237,HuffPost Weird News,media,website,https://www.facebook.com/HuffPostWeirdNews,,,,,,,
52902998700,FOX 12 Oregon,media,tv,https://www.facebook.com/fox12oregon,,,,,,,
197311240419563,Late Night with Seth Meyers,media,tv,https://www.facebook.com/LateNightSeth,,,,,,,
13642915529,Detroit Free Press,media,newspaper,https://www.facebook.com/detroitfreepress,,,,,,,
73563300980,The Situation Room,media,tv,https://www.facebook.com/CNNSituationRoom,,,,,,,
280920811923248,PoliticsNation with Al Sharpton,media,tv,https://www.facebook.com/PoliticsNation,,,,,,,
31160214090,ABC7NY,media,tv,https://www.facebook.com/ABC7NY,,,,,,,
40667713734,Kirk Cameron,others,,https://www.facebook.com/kirkcameron,,,,,,,
620332914649716,Conservatives Are Destroying Our Future,group,,https://www.facebook.com/ConservativesAreDestroyingOurFuture,,,,,,,
445954212128295,Democrats Driving Forward to Victory,group,,https://www.facebook.com/DemocratsUnitedToTakeBackCongressIn2014,,,,,,,
50236802693,Fox 4,media,tv,https://www.facebook.com/Fox4FortMyers,,,,,,,
74758790293,Fox 8 News,media,tv,https://www.facebook.com/Fox8NewsCleveland,,,,,,,
367105936678679,Union Thugs,media,website,https://www.facebook.com/367105936678679,,,,,,,
129184427195815,"Craig ""Sawman"" Sawyer",figure,journalist,https://www.facebook.com/CraigSawmanSawyer,,,,,,,
127175687433107,The Libertarian Republic,media,website,https://www.facebook.com/libertarianrepublic,,,,,,,
6276351475,KING 5,media,tv,https://www.facebook.com/KING5News,,,,,,,
521878704532086,Start Impeachment Now,group,,https://www.facebook.com/politicalears,,,,,,,
895688690505840,Moderates For Bernie,group,,https://www.facebook.com/moderatesforbernie,,,,,,,
31709165325,The Ed Schultz Show,media,tv,https://www.facebook.com/edschultzshow,,,,,,,
105702905593,SFGATE,media,website,https://www.facebook.com/SFGate,,,,,,,
311925502180080,Jesus was not a Republican.,group,,https://www.facebook.com/JesusWasNotARepublican,,,,,,,
122044727596,Gucci Mane,others,,https://www.facebook.com/guccimane,,,,,,,
353026650079,Friendly Atheist,media,website,https://www.facebook.com/friendlyatheist,,,,,,,
